x (m),y (m)
2.857665341,0.6915828621
2.852659105,0.7005682186
2.84765342,0.7095569716
2.84265177,0.7185422149
2.83765021,0.7275275114
2.832648738,0.7365128609
2.827647355,0.7454982625
2.822646061,0.7544837157
2.817644856,0.7634692201
2.812643739,0.7724547752
2.807642711,0.7814403809
2.802641772,0.7904260368
2.797640922,0.7994117427
2.79264016,0.8083974986
2.787639487,0.8173833043
2.782638903,0.8263691598
2.777638407,0.8353550649
2.772638,0.8443410196
2.767637681,0.8533270239
2.762637452,0.8623130777
2.757634826,0.8713101212
2.7525168,0.8803965456
2.747249235,0.8892412881
2.741785055,0.8979593534
2.736124061,0.9065508621
2.730269171,0.9150113709
2.724223406,0.9233365037
2.717989884,0.931521954
2.711571823,0.939563487
2.704972532,0.9474569419
2.698195418,0.9551982339
2.691243978,0.9627833562
2.684121799,0.9702083825
2.676832557,0.9774694684
2.669380015,0.9845628538
2.661768021,0.9914848647
2.654000503,0.9982319152
2.646081473,1.004800509
2.63801502,1.011187243
2.62980531,1.017388804
2.621456583,1.023401979
2.612973152,1.029223647
2.604359399,1.034850789
2.595619774,1.040280485
2.586758794,1.045509915
2.577781038,1.050536366
2.568691146,1.055357225
2.559493816,1.059969988
2.550193804,1.064372256
2.540795918,1.068561741
2.531305017,1.072536264
2.52172601,1.076293754
2.512063851,1.079832255
2.502323538,1.083149924
2.492510111,1.086245031
2.482628647,1.08911596
2.472682793,1.091761686
2.462677031,1.094181235
2.452619095,1.096372801
2.442514179,1.098335257
2.432367497,1.100067597
2.422184285,1.10156893
2.411969798,1.102838487
2.401729304,1.103875617
2.391468089,1.104679789
2.381191447,1.105250591
2.370904681,1.105587733
2.360613098,1.105691042
2.35032201,1.105560468
2.340036725,1.105196082
2.329762553,1.104598072
2.319504794,1.103766749
2.309268743,1.102702543
2.299059682,1.101406004
2.288882879,1.099877803
2.278743589,1.098118728
2.268647043,1.096129687
2.258598454,1.093911706
2.248603009,1.091465931
2.238665868,1.088793621
2.228792161,1.085896155
2.218986988,1.082775029
2.20925541,1.079431851
2.199602453,1.075868344
2.190033102,1.072086348
2.180552301,1.068087811
2.171164947,1.063874797
2.161875888,1.059449476
2.152689925,1.054814131
2.143611803,1.049971154
2.134646215,1.04492304
2.125797795,1.039672393
2.117071115,1.034221923
2.108470688,1.028574438
2.10000096,1.022732854
2.091666311,1.016700183
2.083471052,1.010479537
2.075419422,1.004074125
2.067515587,0.9974872523
2.059763637,0.990722318
2.052167582,0.9837828126
2.044731357,0.9766723177
2.037458809,0.9693945031
2.030353706,0.9619531254
2.023419726,0.9543520261
2.016660463,0.9465951294
2.010079418,0.9386864404
2.003680002,0.930630043
1.997465532,0.9224300979
1.991439231,0.9140908402
1.985604224,0.9056165776
1.979963539,0.8970116879
1.974520101,0.888280617
1.969276738,0.8794278764
1.964236171,0.870458041
1.959401019,0.8613757469
1.954773794,0.8521856888
1.950356901,0.8428926176
1.946152638,0.8335013381
1.94216319,0.8240167066
1.938390636,0.814443628
1.934836939,0.8047870539
1.931503951,0.7950519793
1.92839341,0.7852434409
1.925506939,0.7753665136
1.922845651,0.7654250983
1.920417363,0.7554207049
1.918119416,0.7451337755
1.91582802,0.7350762066
1.91356257,0.725017637
1.911289971,0.7149665137
1.909022975,0.7049348331
1.906756122,0.6949029026
1.90448946,0.684870922
1.902222991,0.6748388927
1.899956715,0.664806816
1.897690631,0.6547746927
1.895424739,0.6447425236
1.89315904,0.6347103091
1.890893534,0.6246780497
1.888628221,0.6146457457
1.8863631,0.6046133972
1.884098172,0.5945810046
1.881833437,0.5845485678
1.879568895,0.574516087
1.877304546,0.5644835624
1.875026821,0.5544461415
1.872755992,0.5443840811
1.87049484,0.5343500304
1.868234063,0.5243167303
1.865973477,0.514283379
1.863713084,0.5042499782
